x,y
0.0,0.0126985190436244
0.0109999999403954,0.0126985190436244
0.0863043591380119,0.0107196299359202
0.000148648643516935,0.0126985190436244
0.000297297287033871,0.0126985190436244
0.000445945945102721,0.0126985190436244
0.000594594574067742,0.0126985190436244
0.000743243261240423,0.0126985190436244
0.000891891890205443,0.0126985190436244
0.00104054051917046,0.0126985190436244
0.00118918914813548,0.0126985190436244
0.00133783789351583,0.0126985190436244
0.00148648652248085,0.0126985190436244
0.00163513515144587,0.0126985190436244
0.00178378378041089,0.0126985190436244
0.00193243240937591,0.0126985190436244
0.00208108103834093,0.0126985190436244
0.00222972966730595,0.0126985190436244
0.00237837829627097,0.0126985190436244
0.00252702692523599,0.0126985190436244
0.00267567578703165,0.0126985190436244
0.00282432441599667,0.0126985190436244
0.00297297304496169,0.0126985190436244
0.00312162167392671,0.0126985190436244
0.00327027030289173,0.0126985190436244
0.00341891893185675,0.0126985190436244
0.00356756756082177,0.0126985190436244
0.00371621618978679,0.0126985190436244
0.00386486481875181,0.0126985190436244
0.00401351368054748,0.0126985190436244
0.00416216207668185,0.0126985190436244
0.00431081093847752,0.0126985190436244
0.00445945933461189,0.0126985190436244
0.00460810819640756,0.0126985190436244
0.00475675659254193,0.0126985190436244
0.0049054054543376,0.0126985190436244
0.00505405385047197,0.0126985190436244
0.00520270271226764,0.0126985190436244
0.0053513515740633,0.0126985190436244
0.00549999997019768,0.0126985190436244
0.00564864883199334,0.0126985190436244
0.00579729722812772,0.0126985190436244
0.00594594608992338,0.0126985190436244
0.00609459448605776,0.0126985190436244
0.00624324334785342,0.0126985190436244
0.0063918917439878,0.0126985190436244
0.00654054060578346,0.0126985190436244
0.00668918900191784,0.0126985190436244
0.0068378378637135,0.0126985190436244
0.00698648625984788,0.0126985190436244
0.00713513512164354,0.0126985190436244
0.00728378398343921,0.0126985190436244
0.00743243237957358,0.0126985190436244
0.00758108124136925,0.0126985190436244
0.00772972963750362,0.0126985190436244
0.007878378033638,0.0126985190436244
0.00802702736109495,0.0126985190436244
0.00817567575722933,0.0126985190436244
0.0083243241533637,0.0126985190436244
0.00847297254949808,0.0126985190436244
0.00862162187695503,0.0126985190436244
0.00877027027308941,0.0126985190436244
0.00891891866922379,0.0126985190436244
0.00906756799668074,0.0126985190436244
0.00921621639281511,0.0126985190436244
0.00936486478894949,0.0126985190436244
0.00951351318508387,0.0126985190436244
0.00966216251254082,0.0126985190436244
0.00981081090867519,0.0126985190436244
0.00995945930480957,0.0126985190436244
0.0101081077009439,0.0126985190436244
0.0102567570284009,0.0126985190436244
0.0104054054245353,0.0126985190436244
0.0105540538206697,0.0126985190436244
0.0107027031481266,0.0126985190436244
0.010851351544261,0.0126985190436244
0.0111497147008777,0.012694027274847
0.0112994303926826,0.0126895355060697
0.0114491451531649,0.0126850437372923
0.0115988599136472,0.0126805519685149
0.0117485756054521,0.0126760601997375
0.0118982903659344,0.0126715684309602
0.0120478123426437,0.0126634771004319
0.0121971489861608,0.0126519305631518
0.0123464856296778,0.0126403830945492
0.0124958222731948,0.0126288365572691
0.0126449828967452,0.0126155484467745
0.0127935949712992,0.0125968623906374
0.0129422070458531,0.0125781772658229
0.0130908191204071,0.0125594912096858
0.0132394311949611,0.0125408051535487
0.0133880442008376,0.0125221190974116
0.0135366562753916,0.0125034339725971
0.0136852683499455,0.01248474791646
0.0138332508504391,0.0124620767310262
0.0139803728088737,0.0124339731410146
0.0141274947673082,0.0124058686196804
0.0142746176570654,0.0123777650296688
0.0144217396155,0.0123496614396572
0.0145688615739346,0.012321556918323
0.0147159835323691,0.0122934533283114
0.0148631064221263,0.0122653497382998
0.0150102283805609,0.0122372452169657
0.0151573503389955,0.0122091416269541
0.01530447229743,0.0121810380369425
0.0154503658413887,0.0121473213657737
0.0155957629904151,0.0121113443747163
0.0157411601394415,0.0120753683149815
0.0158865582197905,0.0120393913239241
0.0160319563001394,0.0120034152641892
0.0161773543804884,0.0119674382731318
0.0163227505981922,0.011931462213397
0.0164681486785412,0.0118954861536622
0.0166117940098047,0.0118536232039332
0.0167531669139862,0.0118041392415762
0.0168945379555225,0.0117546552792192
0.017035910859704,0.0117051713168621
0.0171772837638855,0.0116556882858276
0.0173186548054218,0.0116062043234706
0.0174600277096033,0.0115567203611135
0.0176014006137848,0.0115072363987565
0.0177427716553211,0.011457753367722
0.0178841445595026,0.011408269405365
0.0180254839360714,0.0113586951047182
0.0181660335510969,0.0113069182261825
0.0183065813034773,0.0112551413476467
0.0184471309185028,0.011203364469111
0.0185876786708832,0.0111515875905752
0.0187282282859087,0.0110998107120395
0.0188687760382891,0.0110480338335037
0.0190093256533146,0.010996256954968
0.019149873405695,0.0109444800764322
0.0192903466522694,0.0108925029635429
0.0194302368909121,0.0108389714732766
0.0195701271295547,0.0107854399830103
0.0197100155055523,0.010731908492744
0.019849905744195,0.0106783760711551
0.0199897959828377,0.0106248445808887
0.0201296843588352,0.0105713130906224
0.0202695745974779,0.0105177806690335
0.0204094648361206,0.0104642491787672
0.0205493550747633,0.0104107176885009
0.0206891540437937,0.0103569552302361
0.0208284072577953,0.0103017902001739
0.0209676623344421,0.0102466251701117
0.0211069155484438,0.0101914601400495
0.0212461687624454,0.0101362951099873
0.0213854219764471,0.0100811300799251
0.0215246770530939,0.0100259650498629
0.0216639302670956,0.00997080001980066
0.0218028109520674,0.009914705529809
0.0219416059553623,0.00985839776694775
0.0220804028213024,0.00980209000408649
