"PointID","x","y","Adjoint_Density","Adjoint_X-Momentum","Adjoint_Y-Momentum","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
330,8.877551020408164e-01,9.239487090936453e-01,-1.475737039940447e-07,3.163643505558600e-10,2.262767718605723e-10,-2.995534703181974e-13,1.026359428372935e-19,-2.405600339284242e-20,0.000000000000000e+00,
331,8.673469387755103e-01,9.236549531907575e-01,-1.521740383951066e-07,3.310718872600803e-10,2.416413595025377e-10,-3.228266832022841e-13,5.551314366231851e-20,8.397742843912865e-20,0.000000000000000e+00,
332,8.469387755102039e-01,9.233611972878697e-01,-2.848921436626903e-07,6.438254076169130e-10,5.252200792876531e-10,-6.734304907549224e-13,2.867335527336569e-21,3.201892936294058e-20,0.000000000000000e+00,
333,8.265306122448981e-01,9.230674413849815e-01,1.737776490032909e-07,-3.381215249843697e-10,-1.917265454008590e-10,2.537599227127327e-13,1.315172883967113e-20,-1.790677804830758e-20,0.000000000000000e+00,
334,8.061224489795920e-01,9.227736854820937e-01,4.938358224549109e-07,-1.070329493735064e-09,-8.005631051989299e-10,1.035943918793204e-12,1.494894754426758e-20,5.960227919557594e-21,0.000000000000000e+00,
335,7.857142857142859e-01,9.224799295792057e-01,1.145654272884513e-06,-2.501854479752267e-09,-1.871805398965693e-09,2.457326454730824e-12,-1.025915196884518e-20,-4.184124338033863e-22,0.000000000000000e+00,
336,7.653061224489798e-01,9.221861736763179e-01,3.110296450545774e-06,-6.522042622686574e-09,-4.311971415655526e-09,5.894367103143171e-12,-2.518458387936063e-20,-1.947761591745263e-20,0.000000000000000e+00,
337,7.448979591836734e-01,9.218924177734301e-01,4.115038562931581e-06,-8.782090921118731e-09,-6.164579650125183e-09,8.239015018041740e-12,6.060740599412800e-21,-8.484763669158532e-21,0.000000000000000e+00,
338,7.244897959183676e-01,9.215986618705424e-01,1.757605576326675e-07,-3.895583445679558e-10,-1.236378564169027e-10,3.934879724419973e-13,-1.087227015948398e-21,3.431551295989941e-21,0.000000000000000e+00,
339,7.040816326530612e-01,9.213049059676541e-01,-5.328057793787636e-06,1.093902724737559e-08,7.025068451518129e-09,-9.425798263872253e-12,1.156807820778139e-20,2.428877005466764e-20,0.000000000000000e+00,
340,6.836734693877551e-01,9.210111500647663e-01,-1.229534088707340e-05,2.593772122171378e-08,1.771115281193709e-08,-2.374792449387237e-11,9.150309042077921e-21,-5.728030958674742e-20,0.000000000000000e+00,
341,6.632653061224489e-01,9.207173941618788e-01,-2.155656414375620e-05,4.655346991001130e-08,3.400867475099313e-08,-4.473775542116956e-11,3.618027040763692e-20,6.993920488853301e-21,0.000000000000000e+00,
342,6.428571428571430e-01,9.204236382589905e-01,-1.733923126008923e-05,3.778864280470661e-08,2.737707255318134e-08,-3.697142433553659e-11,2.227374410331506e-20,-3.206299556975404e-20,0.000000000000000e+00,
343,6.224489795918366e-01,9.201298823561028e-01,-4.386805442036553e-05,9.332980410470708e-08,6.563226804393865e-08,-8.699448091031638e-11,1.768102939024048e-20,-2.222957519252095e-19,0.000000000000000e+00,
344,6.020408163265308e-01,9.198361264532148e-01,-5.415398830709405e-06,1.125740937833209e-08,5.735369604336162e-09,-9.980244761865190e-12,-2.039599831919930e-19,2.670628854278401e-19,0.000000000000000e+00,
345,5.816326530612245e-01,9.195423705503267e-01,-8.875786950074701e-07,-3.940305971034417e-11,-4.094669563846050e-09,3.783870413483150e-12,-5.033448099396846e-19,7.311758352530326e-21,0.000000000000000e+00,
346,5.612244897959183e-01,9.192486146474389e-01,6.223841281757646e-05,-1.350126349973201e-07,-9.926680392132855e-08,1.309010979450914e-10,-1.268523825062203e-19,-6.335852948443040e-19,0.000000000000000e+00,
347,5.408163265306125e-01,9.189548587445513e-01,1.945565700339758e-04,-4.127911271163103e-07,-2.887256914174150e-07,3.825734092733519e-10,3.755427781483104e-20,-6.944336831345821e-19,0.000000000000000e+00,
348,5.204081632653061e-01,9.186611028416634e-01,2.031478247473761e-04,-4.313003456675623e-07,-2.970745819503277e-07,4.002756543539316e-10,2.718332590655219e-19,-8.905716086353766e-19,0.000000000000000e+00,
349,4.999999999999999e-01,9.183673469387753e-01,2.941786601570836e-04,-6.336507133482127e-07,-4.611112170279363e-07,6.057647964916388e-10,5.653921716011015e-19,-8.481815105737722e-19,0.000000000000000e+00,
350,4.799999999999999e-01,9.183673469387753e-01,1.311808821091468e-04,-2.853385972185238e-07,-2.102972320747450e-07,2.781177472483337e-10,-2.708366322759888e-19,4.090097285324658e-18,0.000000000000000e+00,
351,4.600000000000000e-01,9.183673469387753e-01,3.498094699160796e-04,-7.321974476342622e-07,-5.058692082319782e-07,6.591183051997523e-10,1.148955032598337e-18,4.353903829857529e-19,0.000000000000000e+00,
352,4.400000000000001e-01,9.183673469387756e-01,-4.137408454930077e-05,1.037366791168600e-07,9.533699497220380e-08,-1.272375691041270e-10,2.785469496386783e-18,3.031597558933904e-18,0.000000000000000e+00,
353,4.200000000000000e-01,9.183673469387754e-01,-7.464707849170189e-05,1.787245881190759e-07,1.440423059975098e-07,-2.052976819684950e-10,3.677525851555385e-18,-8.743652797538097e-19,0.000000000000000e+00,
354,4.000000000000000e-01,9.183673469387754e-01,-5.428159286462000e-04,1.173682362847468e-06,8.531814345903527e-07,-1.130623250410406e-09,-3.401775167928132e-18,-1.176460695497183e-18,0.000000000000000e+00,
355,3.800000000000001e-01,9.183673469387754e-01,-1.154666719223676e-03,2.519725563244490e-06,1.900880439625409e-06,-2.471451653346791e-09,-1.875124168328067e-18,1.219200190672640e-18,0.000000000000000e+00,
356,3.600000000000000e-01,9.183673469387754e-01,-1.343452338789860e-03,2.902897621240827e-06,2.186773480044546e-06,-2.792708482012321e-09,-1.463826722044999e-18,5.832913198255684e-19,0.000000000000000e+00,
357,3.399999999999999e-01,9.183673469387754e-01,-1.782190758624570e-03,3.892463414355005e-06,3.029027193489968e-06,-3.824235632546739e-09,-1.020856603986666e-18,2.554738263108325e-18,0.000000000000000e+00,
358,3.200000000000000e-01,9.183673469387754e-01,-1.227314372056910e-03,2.680621514117328e-06,2.218523391996239e-06,-2.633744113582979e-09,-7.364865519558462e-18,6.618667259777027e-18,0.000000000000000e+00,
359,3.000000000000000e-01,9.183673469387754e-01,-3.265760664781845e-03,7.102397640908304e-06,5.591656120690904e-06,-6.920506302100092e-09,-2.761491596557141e-18,-5.649244104432033e-19,0.000000000000000e+00,
360,2.800000000000000e-01,9.183673469387754e-01,-1.586744368094066e-03,3.448770715289746e-06,2.885369160354733e-06,-3.356471524039996e-09,-1.514860023621998e-18,-4.192821579509960e-17,0.000000000000000e+00,
361,2.600000000000000e-01,9.183673469387755e-01,-2.140506739523203e-03,4.743254711834941e-06,4.054980835280798e-06,-4.789242262242258e-09,-7.719594945724824e-18,-1.490979739255210e-17,0.000000000000000e+00,
362,2.400000000000000e-01,9.183673469387755e-01,5.160460176058648e-04,-9.796857744676359e-07,-3.598668303376840e-07,6.834101515770363e-10,1.418815019395573e-18,7.796765985283081e-18,0.000000000000000e+00,
363,2.199999999999999e-01,9.183673469387755e-01,-1.900497846449546e-03,4.295709738648705e-06,3.760083406380650e-06,-4.494685963767009e-09,2.776878494505239e-17,2.326478226992842e-17,0.000000000000000e+00,
364,2.000000000000000e-01,9.183673469387753e-01,1.413174489862284e-03,-2.873206574540572e-06,-2.399044739601133e-06,2.418985851548141e-09,-6.774594596417804e-18,-2.647956771637216e-17,0.000000000000000e+00,
365,1.800000000000000e-01,9.183673469387755e-01,1.265055206934436e-03,-2.433682942363754e-06,-1.861075608099901e-06,1.767492078080506e-09,-2.259944770157672e-17,7.404322533838631e-18,0.000000000000000e+00,
366,1.600000000000000e-01,9.183673469387755e-01,4.426670095064452e-03,-9.221495289393617e-06,-8.239532601392615e-06,8.213966684115074e-09,3.103805780068084e-17,2.309631440281334e-17,0.000000000000000e+00,
367,1.400000000000001e-01,9.183673469387754e-01,3.171192339310230e-03,-6.393790227934078e-06,-5.411687202715989e-06,5.273690390198196e-09,8.761489585851881e-18,3.695589792162044e-17,0.000000000000000e+00,
368,1.200000000000000e-01,9.183673469387754e-01,5.842141982629626e-03,-1.214939395829617e-05,-1.135412659718965e-05,1.078074194355593e-08,-5.183021708011961e-17,2.574331324375785e-18,0.000000000000000e+00,
369,9.999999999999999e-02,9.183673469387754e-01,6.194613805931417e-03,-1.282396605260755e-05,-1.122584270269694e-05,1.126312414097497e-08,-4.308913001179074e-18,-3.879530360277202e-17,0.000000000000000e+00,
370,8.000000000000002e-02,9.183673469387755e-01,8.188254296484355e-03,-1.707117742142426e-05,-1.493007367009152e-05,1.523314445443874e-08,1.414475377485343e-16,1.656008328096372e-18,0.000000000000000e+00,
371,6.000000000000000e-02,9.183673469387755e-01,8.499585487616637e-03,-1.762773615124901e-05,-1.649126594918909e-05,1.554626501063995e-08,5.958005241266589e-17,1.017319537053816e-16,0.000000000000000e+00,
372,3.999999999999998e-02,9.183673469387755e-01,1.044416240551089e-02,-2.178076288574879e-05,-1.703040864208134e-05,1.944831829957474e-08,-6.834306466787431e-17,4.829356735595033e-17,0.000000000000000e+00,
373,2.000000000000001e-02,9.183673469387755e-01,9.528479181461737e-03,-1.965450747322302e-05,-2.131254364619506e-05,1.712014845268742e-08,-4.599517333596046e-17,-4.969650164061179e-17,0.000000000000000e+00,
374,0.000000000000000e+00,9.183673469387755e-01,1.085185351972366e-02,-2.274813555669259e-05,-1.590337352585701e-05,2.054441478767947e-08,-2.179246366695864e-17,-3.642919299551295e-17,0.000000000000000e+00,
375,1.500000000000000e+00,9.159517327253530e-01,-3.973652834042247e-15,2.495317568323593e-17,5.509817538718420e-17,-6.194255550230712e-20,-1.903157450159437e-22,-7.117875176749604e-22,0.000000000000000e+00,
376,1.479591836734694e+00,9.155845378467427e-01,-6.960777904555762e-15,2.857407414544279e-17,5.409569629594123e-17,-5.982714294897933e-20,-1.648248631601667e-20,-8.097942668540825e-20,0.000000000000000e+00,
377,1.459183673469387e+00,9.152173429681327e-01,-8.829914248343876e-16,-3.290088961254054e-18,-1.170990483763612e-17,1.428016993713457e-20,-1.053152535990970e-19,8.729453803288937e-20,0.000000000000000e+00,
378,1.438775510204082e+00,9.148501480895229e-01,5.580533902037113e-16,-2.836257919981627e-18,-4.918782521061701e-18,5.962170481395192e-21,-2.879306466836024e-20,-1.319836691225527e-19,0.000000000000000e+00,
379,1.418367346938776e+00,9.144829532109131e-01,-4.364069816260954e-15,1.564814942422002e-17,2.348247308687943e-17,-2.734414915961946e-20,1.404136546515459e-19,1.804533170340835e-19,0.000000000000000e+00,
380,1.397959183673469e+00,9.141157583323030e-01,-5.187373754572599e-15,1.648315313275247e-17,2.265994058058639e-17,-2.632671411360282e-20,3.550986154452968e-21,2.764190169409062e-19,0.000000000000000e+00,
381,1.377551020408163e+00,9.137485634536933e-01,-1.779956462118620e-15,8.911293611486484e-18,1.685730884967655e-17,-1.861564701349796e-20,5.279551094397623e-19,-1.956868614451766e-19,0.000000000000000e+00,
382,1.357142857142857e+00,9.133813685750836e-01,7.194811894975983e-15,-1.257526069829199e-17,-3.442578806096587e-18,6.041178771183480e-21,3.849028769197060e-19,7.279948917287397e-19,0.000000000000000e+00,
383,1.336734693877551e+00,9.130141736964735e-01,-3.241867834244607e-14,7.135444646676633e-17,5.510333391910361e-17,-7.109709800880583e-20,5.947794325818029e-20,8.134595480698032e-21,0.000000000000000e+00,
384,1.316326530612245e+00,9.126469788178638e-01,-1.187286557113698e-13,2.655676531459708e-16,2.121790241918065e-16,-2.727655758509532e-19,7.882840411427749e-19,-6.745178653050132e-19,0.000000000000000e+00,
385,1.295918367346939e+00,9.122797839392539e-01,-1.080466658431721e-13,2.495085083619528e-16,2.206009024735305e-16,-2.707607173945770e-19,-1.524116725423207e-19,9.271278100357746e-19,0.000000000000000e+00,
386,1.275510204081633e+00,9.119125890606440e-01,4.937742037813131e-13,-1.056452787411673e-15,-7.520995918780974e-16,9.962685432623600e-19,-9.063254205443346e-19,-7.952218636618961e-19,0.000000000000000e+00,
387,1.255102040816327e+00,9.115453941820342e-01,6.859696751109534e-13,-1.713702192661128e-15,-1.763877970912391e-15,2.091618676978702e-18,2.063589205083834e-19,-2.034741550318457e-18,0.000000000000000e+00,
388,1.234693877551021e+00,9.111781993034243e-01,-1.462117359283416e-12,2.827111444800116e-15,1.344659429818189e-15,-2.084066303286625e-18,-1.138011045322697e-18,8.099530848300908e-19,0.000000000000000e+00,
389,1.214285714285715e+00,9.108110044248146e-01,-4.405517328810634e-12,9.424826729722904e-15,6.636295406142129e-15,-8.886257978469004e-18,-2.687016469886216e-18,-8.072190206391441e-19,0.000000000000000e+00,
390,1.193877551020408e+00,9.104438095462044e-01,-6.736293519801340e-12,1.548853963930267e-14,1.343304234709780e-14,-1.668618750394009e-17,-8.250558561771222e-19,-3.721689190508855e-18,0.000000000000000e+00,
391,1.173469387755102e+00,9.100766146675948e-01,1.807178048975038e-11,-3.270385028186606e-14,-1.073941075119947e-14,1.931855281462328e-17,-9.834820449719610e-19,-1.161263444406890e-19,0.000000000000000e+00,
392,1.153061224489796e+00,9.097094197889849e-01,7.722268575286113e-11,-1.634569242519659e-13,-1.120527887767190e-13,1.507377490856118e-16,-3.523155297574689e-18,9.680546046219963e-19,0.000000000000000e+00,
393,1.132653061224490e+00,9.093422249103749e-01,9.233668384289003e-11,-2.008567946776108e-13,-1.506904947318995e-13,1.957934683431973e-16,-2.275206967973667e-18,-3.473462343188275e-18,0.000000000000000e+00,
394,1.112244897959184e+00,9.089750300317652e-01,-8.149584597731508e-11,1.584849032782190e-13,7.759095293578317e-14,-1.187670759952306e-16,-9.558482540025615e-20,-2.529406251004169e-18,0.000000000000000e+00,
395,1.091836734693878e+00,9.086078351531552e-01,-6.380798430852486e-10,1.333205267090910e-12,8.843706311720768e-13,-1.195437883741765e-15,-1.889559191535657e-18,1.646829593622937e-18,0.000000000000000e+00,
396,1.071428571428571e+00,9.082406402745454e-01,-1.196476228834736e-09,2.596368115495079e-12,1.919676354933974e-12,-2.518967673008604e-15,-3.120184998241974e-18,-3.346934882164136e-19,0.000000000000000e+00,
397,1.051020408163265e+00,9.078734453959355e-01,-9.426015964127215e-10,2.111306858053245e-12,1.721478903654470e-12,-2.173858731245919e-15,-9.210160573806882e-19,-3.246123689508608e-18,0.000000000000000e+00,
398,1.030612244897959e+00,9.075062505173256e-01,2.401187460820478e-09,-5.008325009645722e-12,-3.273302949940881e-12,4.473528222140463e-15,-4.136100798831849e-20,-7.756830186585968e-19,0.000000000000000e+00,
399,1.010204081632653e+00,9.071390556387159e-01,8.572585292137412e-09,-1.755445712440665e-11,-1.095979116204653e-11,1.503363236368479e-14,-1.654749302240535e-18,1.112010222615249e-18,0.000000000000000e+00,
400,9.897959183673468e-01,9.067718607601059e-01,1.325992669281586e-08,-2.845043688713168e-11,-2.041030042295185e-11,2.698528936401704e-14,-1.804590658431502e-18,-9.243451311727652e-19,0.000000000000000e+00,
401,9.693877551020409e-01,9.064046658814962e-01,9.092241151773978e-09,-2.015957062022914e-11,-1.611134516679692e-11,2.037671798765273e-14,-3.794802766025587e-19,-1.756334866115839e-18,0.000000000000000e+00,
402,9.489795918367349e-01,9.060374710028860e-01,-2.676798899210860e-08,5.625465046615480e-11,3.794932201097173e-11,-5.108593386606933e-14,-1.807369021768853e-19,-1.565848708651390e-19,0.000000000000000e+00,
403,9.285714285714286e-01,9.056702761242763e-01,-7.575815724508677e-08,1.532208135652631e-10,9.170028424017707e-11,-1.273559819488850e-13,-8.257058798535441e-19,2.593032391291761e-19,0.000000000000000e+00,
404,9.081632653061223e-01,9.053030812456667e-01,-1.379320431049838e-07,2.934552630815781e-10,2.063681558141111e-10,-2.735414615242802e-13,-6.044603624081953e-19,-5.598694922064462e-19,0.000000000000000e+00,
405,8.877551020408164e-01,9.049358863670567e-01,-1.145727380551035e-07,2.493657804284315e-10,1.896918032992262e-10,-2.433451132339149e-13,-1.977754782491467e-20,-4.755274022139053e-19,0.000000000000000e+00,
406,8.673469387755103e-01,9.045686914884468e-01,1.214327736276333e-07,-2.462558214241742e-10,-1.496630523266722e-10,2.060316766579879e-13,5.761639649802721e-21,9.668948130751677e-20,0.000000000000000e+00,
407,8.469387755102040e-01,9.042014966098368e-01,3.357786479191496e-07,-6.771304293417316e-10,-3.946131618658827e-10,5.587738019977752e-13,-1.229990730047120e-19,7.173718958845342e-20,0.000000000000000e+00,
408,8.265306122448981e-01,9.038343017312269e-01,1.077357504413475e-06,-2.293005760880318e-09,-1.624422870543963e-09,2.139132630648925e-12,-1.115589195678752e-20,-9.193866768161776e-20,0.000000000000000e+00,
409,8.061224489795920e-01,9.034671068526171e-01,1.138036459220501e-06,-2.455179226082294e-09,-1.813742182621243e-09,2.354595249727396e-12,8.406463077375977e-20,-1.555258443941807e-20,0.000000000000000e+00,
410,7.857142857142859e-01,9.030999119740072e-01,7.218692678148993e-07,-1.672526246876232e-09,-1.451952552086617e-09,1.824790762493790e-12,2.195654699826411e-20,5.237291121049451e-20,0.000000000000000e+00,
411,7.653061224489794e-01,9.027327170953973e-01,3.407660888817402e-07,-6.710327299433603e-10,-3.588678429507586e-10,5.206119078589594e-13,-1.586100610550349e-20,-2.381575104510603e-20,0.000000000000000e+00,
412,7.448979591836735e-01,9.023655222167876e-01,-1.847459947011695e-06,3.912828802434415e-09,2.670410902421353e-09,-3.612886491776580e-12,3.889211596268575e-21,-7.992153581096530e-20,0.000000000000000e+00,
413,7.244897959183674e-01,9.019983273381778e-01,-8.687930407716730e-06,1.865468351660019e-08,1.359058784290192e-08,-1.772079211243017e-11,2.916935656082089e-20,-4.424726850755407e-21,0.000000000000000e+00,
414,7.040816326530612e-01,9.016311324595678e-01,-1.384593119207150e-05,2.907358264428454e-08,1.996588008419896e-08,-2.635400704674273e-11,3.984026997205742e-20,6.280555123347728e-20,0.000000000000000e+00,
415,6.836734693877552e-01,9.012639375809579e-01,-1.568733370286510e-05,3.362704949208386e-08,2.431368497287970e-08,-3.183436910145609e-11,-5.254718152604786e-20,-5.956298392417869e-20,0.000000000000000e+00,
416,6.632653061224492e-01,9.008967427023480e-01,-1.050574030931135e-05,2.300326164861698e-08,1.790995698884851e-08,-2.270947653245075e-11,1.565714008595588e-21,-1.231875570800079e-19,0.000000000000000e+00,
417,6.428571428571428e-01,9.005295478237381e-01,1.517694858920207e-05,-3.112419843566032e-08,-2.028537514516515e-08,2.674704345676466e-11,-8.978327718680514e-21,2.603556040483363e-19,0.000000000000000e+00,
418,6.224489795918366e-01,9.001623529451285e-01,1.558277491087988e-05,-3.336103723210744e-08,-2.339733055689053e-08,3.150173770530096e-11,7.691108078074841e-20,4.098674111225216e-19,0.000000000000000e+00,
419,6.020408163265305e-01,8.997951580665187e-01,7.730254060235265e-05,-1.657709757953262e-07,-1.214408270007566e-07,1.570625296979257e-10,-2.852861529520514e-19,3.652321020761038e-19,0.000000000000000e+00,
420,5.816326530612246e-01,8.994279631879085e-01,8.505847337211474e-05,-1.828224328456703e-07,-1.339514795686603e-07,1.740268102604740e-10,-1.536125895519419e-19,8.526361483048143e-19,0.000000000000000e+00,
421,5.612244897959184e-01,8.990607683092988e-01,1.239676149493380e-04,-2.690066547907150e-07,-2.010114686241446e-07,2.609785604368048e-10,3.546328740763528e-19,2.379595987607623e-18,0.000000000000000e+00,
422,5.408163265306123e-01,8.986935734306890e-01,1.768518824694084e-04,-3.734811748011134e-07,-2.622343248451898e-07,3.427381485701171e-10,3.318152941905962e-19,8.133801482435891e-19,0.000000000000000e+00,
423,5.204081632653060e-01,8.983263785520791e-01,6.495752655587587e-05,-1.394711365507787e-07,-9.666062809725126e-08,1.324786034867779e-10,-3.455680668614794e-19,-2.846495929600201e-18,0.000000000000000e+00,
424,5.000000000000000e-01,8.979591836734692e-01,-1.347226100535416e-05,2.335416812340376e-08,8.363077457168737e-09,-1.145071500321794e-11,5.079136187897142e-19,-2.430817885342123e-18,0.000000000000000e+00,
425,4.800000000000000e-01,8.979591836734692e-01,-3.463030022029267e-04,7.307137735076482e-07,5.183346808070265e-07,-6.693522467108856e-10,-3.572756612677551e-19,6.986818857360077e-18,0.000000000000000e+00,
426,4.600000000000001e-01,8.979591836734691e-01,-2.846406618564982e-04,6.189359299956014e-07,4.642270751073672e-07,-6.028902768490717e-10,1.895262845167774e-18,-1.853790085876123e-20,0.000000000000000e+00,
427,4.400000000000000e-01,8.979591836734694e-01,-7.730872373402195e-04,1.664702838144271e-06,1.228480165693417e-06,-1.590481151003051e-09,1.239880261962452e-18,-3.130437771176114e-18,0.000000000000000e+00,
428,4.199999999999999e-01,8.979591836734692e-01,-7.795412163579039e-04,1.674013854603229e-06,1.206324185030859e-06,-1.590568709361275e-09,2.517598836187984e-18,-4.774432571081313e-18,0.000000000000000e+00,
429,3.999999999999999e-01,8.979591836734693e-01,-1.096972355294590e-03,2.359914058723224e-06,1.705889026963198e-06,-2.250439179860581e-09,-2.284904655618431e-18,-1.036799250813244e-17,0.000000000000000e+00,
430,3.799999999999999e-01,8.979591836734692e-01,-1.329543560653444e-03,2.875203783158946e-06,2.089774213800731e-06,-2.770582414456628e-09,-9.212646454598252e-19,-5.691589133918716e-18,0.000000000000000e+00,
431,3.599999999999999e-01,8.979591836734693e-01,-1.008938620997630e-03,2.196479536881306e-06,1.609416375697457e-06,-2.144474581738861e-09,-3.847746245169724e-18,-1.307272045764184e-17,0.000000000000000e+00,
432,3.399999999999999e-01,8.979591836734693e-01,-6.913518131514924e-04,1.547852363736238e-06,1.179599266007830e-06,-1.592442216100180e-09,-2.136360139392226e-19,-2.546665370852643e-18,0.000000000000000e+00,
433,3.199999999999999e-01,8.979591836734692e-01,6.826862107069595e-04,-1.376919778575624e-06,-8.650488065566150e-07,1.136689671779565e-09,1.007265047850338e-17,2.875825922564975e-17,0.000000000000000e+00,
434,3.000000000000000e-01,8.979591836734693e-01,-3.547784312472667e-04,8.733135706276566e-07,9.000969272933412e-07,-1.044408348975773e-09,-2.216507388520572e-18,4.711389552312400e-17,0.000000000000000e+00,
435,2.800000000000001e-01,8.979591836734693e-01,2.240862629645225e-03,-4.698506314636694e-06,-3.112779610797746e-06,4.245531118459161e-09,-1.479004639692897e-17,-1.234209967846558e-17,0.000000000000000e+00,
436,2.600000000000000e-01,8.979591836734692e-01,2.612166117201898e-03,-5.391507735237843e-06,-3.207680096655220e-06,4.703036946011620e-09,-2.272829279939914e-17,-2.696074712804819e-18,0.000000000000000e+00,
437,2.400000000000000e-01,8.979591836734694e-01,6.000543679946312e-03,-1.264565995388185e-05,-8.476222456488655e-06,1.155289978569535e-08,1.359720517139677e-17,5.576068508211068e-17,0.000000000000000e+00,
438,2.200000000000000e-01,8.979591836734693e-01,4.187885573812783e-03,-8.677904711055460e-06,-4.895044810979066e-06,7.638127340033821e-09,2.780524599928566e-17,6.777588413989075e-17,0.000000000000000e+00,
439,2.000000000000000e-01,8.979591836734693e-01,7.820866309382007e-03,-1.651451839951333e-05,-1.109689432750059e-05,1.515155636054863e-08,-8.387278543719612e-18,-5.766687494493043e-18,0.000000000000000e+00,
440,1.800000000000000e-01,8.979591836734694e-01,7.711368282990103e-03,-1.613315134952052e-05,-1.002466956251263e-05,1.450759956097217e-08,-3.066084608653147e-18,-6.213606792017359e-18,0.000000000000000e+00,
441,1.600000000000000e-01,8.979591836734693e-01,1.068175044100267e-02,-2.252149132279090e-05,-1.567439431720106e-05,2.059605883548906e-08,7.123052670710954e-17,2.085093364412088e-17,0.000000000000000e+00,
442,1.400000000000000e-01,8.979591836734695e-01,8.942188684780958e-03,-1.864942428951650e-05,-1.176910872941060e-05,1.665419088068763e-08,3.034076789221388e-17,1.826921969426757e-16,0.000000000000000e+00,
443,1.200000000000000e-01,8.979591836734694e-01,1.094220005925268e-02,-2.300451321738515e-05,-1.664840001117076e-05,2.090811210888934e-08,-6.334349275062148e-17,1.224870461555420e-16,0.000000000000000e+00,
444,9.999999999999998e-02,8.979591836734693e-01,1.029431792984089e-02,-2.148859324333186e-05,-1.543735946786098e-05,1.922773762722583e-08,-5.936386849799165e-17,1.105209270721131e-16,0.000000000000000e+00,
445,8.000000000000004e-02,8.979591836734694e-01,1.125029376969756e-02,-2.356991088104748e-05,-1.834797839105415e-05,2.126004123890134e-08,1.125136974630107e-16,5.262149776496655e-17,0.000000000000000e+00,
446,6.000000000000001e-02,8.979591836734694e-01,1.031391910114506e-02,-2.143283547937371e-05,-1.931945549846420e-05,1.898632267974133e-08,1.009502471204031e-16,-3.633774442413259e-17,0.000000000000000e+00,
447,3.999999999999999e-02,8.979591836734695e-01,1.089116928024481e-02,-2.270558842206493e-05,-2.015077077676485e-05,2.025946359836369e-08,-1.369161343067200e-16,-2.454772805406340e-17,0.000000000000000e+00,
448,2.000000000000002e-02,8.979591836734693e-01,1.037513523812332e-02,-2.146882023489303e-05,-1.723128243882743e-05,1.883665487459318e-08,-1.337217978886774e-16,-5.754353661382446e-17,0.000000000000000e+00,
449,0.000000000000000e+00,8.979591836734694e-01,9.904703552952063e-03,-2.060690582994955e-05,-1.425729022995777e-05,1.830330957651145e-08,6.348003719902628e-17,-1.705450017319698e-16,0.000000000000000e+00,
450,1.500000000000000e+00,8.991420792704237e-01,-3.621158724910051e-15,2.391011944819278e-17,5.383641305938330e-17,-6.040345725485663e-20,-1.197821625784974e-19,5.703336957257019e-20,0.000000000000000e+00,
451,1.479591836734694e+00,8.987014454160912e-01,-6.691797104500829e-15,2.593087122984735e-17,4.848864445857796e-17,-5.297620133063736e-20,2.333871109758849e-19,-9.972297182420151e-20,0.000000000000000e+00,
452,1.459183673469388e+00,8.982608115617594e-01,-7.604037089027296e-15,3.050581092611904e-17,5.683355487523025e-17,-6.258301851059292e-20,1.805571859883411e-19,6.784061528427165e-19,0.000000000000000e+00,
453,1.438775510204082e+00,8.978201777074277e-01,-8.065783483858310e-15,3.192071518046307e-17,5.873506025115134e-17,-6.506884787874270e-20,6.250795021674899e-19,-4.056944334151190e-19,0.000000000000000e+00,
454,1.418367346938775e+00,8.973795438530957e-01,-9.030800822768031e-15,2.079345798807929e-17,1.845927146951042e-17,-2.168734502805436e-20,8.003672528155050e-19,6.130871360277400e-19,0.000000000000000e+00,
455,1.397959183673469e+00,8.969389099987637e-01,-2.961394802531833e-15,1.050722590263645e-17,1.632786930956859e-17,-1.821847291941064e-20,-6.366813807738504e-19,1.584338904620196e-19,0.000000000000000e+00,
456,1.377551020408163e+00,8.964982761444322e-01,1.903633679932914e-14,-3.652181252441665e-17,-1.723790289411222e-17,2.595781357529682e-20,4.300945313325628e-19,-2.306040758472525e-18,0.000000000000000e+00,
457,1.357142857142857e+00,8.960576422901002e-01,-3.492221054157028e-15,9.604729129304087e-18,1.071547350442052e-17,-1.358672871276985e-20,-1.531355245625272e-18,1.128138780461900e-18,0.000000000000000e+00,
458,1.336734693877552e+00,8.956170084357684e-01,-1.486895284138613e-13,3.260507873873998e-16,2.477192760074618e-16,-3.227699800699035e-19,-3.460338117983507e-18,-2.451934096438309e-18,0.000000000000000e+00,
459,1.316326530612245e+00,8.951763745814365e-01,-1.106125413858250e-13,2.617770285163479e-16,2.362958289589423e-16,-2.954545534833379e-19,-6.179013204643650e-19,-4.372991162981709e-18,0.000000000000000e+00,
460,1.295918367346939e+00,8.947357407271048e-01,2.581470210123282e-13,-5.522471785168323e-16,-3.905688780680518e-16,5.206347003789794e-19,-4.234524763552338e-18,3.262561156395247e-18,0.000000000000000e+00,
461,1.275510204081633e+00,8.942951068727728e-01,8.291734901915976e-13,-1.879394582534896e-15,-1.542179209277002e-15,1.975936916390415e-18,-5.441998602511267e-18,-3.177426473018769e-18,0.000000000000000e+00,
